Zipcode,City,County,Region,Latitude,Longitude
91401,Van Nuys,Los Angeles,Los Angeles,34.179408,-118.430728
91402,Panorama City,Los Angeles,Los Angeles,34.228828,-118.444434
91403,Sherman Oaks,Los Angeles,Los Angeles,34.145572,-118.466216
91404,Van Nuys,Los Angeles,Los Angeles,34.1869,-118.4484
91405,Van Nuys,Los Angeles,Los Angeles,34.202678,-118.444487
91406,Van Nuys,Los Angeles,Los Angeles,34.196092,-118.492367
91407,Van Nuys,Los Angeles,Los Angeles,34.1869,-118.4484
91408,Van Nuys,Los Angeles,Los Angeles,34.1869,-118.4484
91409,Van Nuys,Los Angeles,Los Angeles,34.1869,-118.4484
91410,Van Nuys,Los Angeles,Los Angeles,34.1869,-118.4484
91411,Van Nuys,Los Angeles,Los Angeles,34.177776,-118.461448
91412,Panorama City,Los Angeles,Los Angeles,34.2249,-118.4489
91413,Sherman Oaks,Los Angeles,Los Angeles,34.1511,-118.4485
91416,Encino,Los Angeles,Los Angeles,34.1592,-118.5003
91423,Sherman Oaks,Los Angeles,Los Angeles,34.146527,-118.431076
91426,Encino,Los Angeles,Los Angeles,34.1592,-118.5003
91436,Encino,Los Angeles,Los Angeles,34.153648,-118.497744
91470,Van Nuys,Los Angeles,Los Angeles,34.1869,-118.4484
91482,Van Nuys,Los Angeles,Los Angeles,34.1869,-118.4484
91495,Sherman Oaks,Los Angeles,Los Angeles,34.1484,-118.4628
91496,Van Nuys,Los Angeles,Los Angeles,34.1869,-118.4484
91499,Van Nuys,Los Angeles,Los Angeles,34.1869,-118.4484
91501,Burbank,Los Angeles,Los Angeles,34.199478,-118.3044
91502,Burbank,Los Angeles,Los Angeles,34.177273,-118.309626
91503,Burbank,Los Angeles,Los Angeles,34.1808,-118.3083
91504,Burbank,Los Angeles,Los Angeles,34.203148,-118.326586
91505,Burbank,Los Angeles,Los Angeles,34.178106,-118.347839
91506,Burbank,Los Angeles,Los Angeles,34.171524,-118.321512
91507,Burbank,Los Angeles,Los Angeles,34.1808,-118.3083
91508,Burbank,Los Angeles,Los Angeles,34.1808,-118.3083
91510,Burbank,Los Angeles,Los Angeles,34.1808,-118.3083
91521,Burbank,Los Angeles,Los Angeles,34.156888,-118.325248
91522,Burbank,Los Angeles,Los Angeles,34.148504,-118.336966
91523,Burbank,Los Angeles,Los Angeles,34.154588,-118.333212
91526,Burbank,Los Angeles,Los Angeles,34.1808,-118.3083
91601,North Hollywood,Los Angeles,Los Angeles,34.168536,-118.369804
91602,North Hollywood,Los Angeles,Los Angeles,34.149752,-118.366435
91603,North Hollywood,Los Angeles,Los Angeles,34.1722,-118.3782
91604,Studio City,Los Angeles,Los Angeles,34.139095,-118.391455
91605,North Hollywood,Los Angeles,Los Angeles,34.208154,-118.394128
91606,North Hollywood,Los Angeles,Los Angeles,34.186684,-118.390718
91607,Valley Village,Los Angeles,Los Angeles,34.164895,-118.4009
91608,Universal City,Los Angeles,Los Angeles,34.137606,-118.353032
91609,North Hollywood,Los Angeles,Los Angeles,34.1722,-118.3782
91610,Toluca Lake,Los Angeles,Los Angeles,34.1722,-118.3782
91611,North Hollywood,Los Angeles,Los Angeles,34.1722,-118.3782
91612,North Hollywood,Los Angeles,Los Angeles,34.1722,-118.3782
91614,Studio City,Los Angeles,Los Angeles,34.1722,-118.3782
91615,North Hollywood,Los Angeles,Los Angeles,34.1722,-118.3782
91616,North Hollywood,Los Angeles,Los Angeles,34.1722,-118.3782
91617,Valley Village,Los Angeles,Los Angeles,34.1722,-118.3782
91618,North Hollywood,Los Angeles,Los Angeles,34.1722,-118.3782
91701,Rancho Cucamonga,San Bernardino,Inland Empire,34.146419,-117.591137
91702,Azusa,Los Angeles,Los Angeles,34.138099,-117.912193
91706,Baldwin Park,Los Angeles,Los Angeles,34.096564,-117.966695
91708,Chino,San Bernardino,Inland Empire,33.953884,-117.647655
91709,Chino Hills,San Bernardino,Inland Empire,33.947373,-117.72888
91710,Chino,San Bernardino,Inland Empire,34.006783,-117.669626
91711,Claremont,Los Angeles,Los Angeles,34.122272,-117.714289
91714,City Of Industry,Los Angeles,Los Angeles,34.0945,-118.1256
91715,City Of Industry,Los Angeles,Los Angeles,34.0945,-118.1256
91716,City Of Industry,Los Angeles,Los Angeles,34.0914,-118.1226
91722,Covina,Los Angeles,Los Angeles,34.096626,-117.907348
91723,Covina,Los Angeles,Los Angeles,34.084665,-117.887962
91724,Covina,Los Angeles,Los Angeles,34.079253,-117.85112
91729,Rancho Cucamonga,San Bernardino,Inland Empire,34.1065,-117.5922
91730,Rancho Cucamonga,San Bernardino,Inland Empire,34.099404,-117.576336
91731,El Monte,Los Angeles,Los Angeles,34.07994,-118.045357
91732,El Monte,Los Angeles,Los Angeles,34.070864,-118.014048
91733,South El Monte,Los Angeles,Los Angeles,34.044795,-118.052018
91734,El Monte,Los Angeles,Los Angeles,34.0689,-118.0268
91735,El Monte,Los Angeles,Los Angeles,34.0689,-118.0268
91737,Rancho Cucamonga,San Bernardino,Inland Empire,34.152626,-117.579114
91739,Rancho Cucamonga,San Bernardino,Inland Empire,34.124596,-117.521412
91740,Glendora,Los Angeles,Los Angeles,34.117342,-117.846498
91741,Glendora,Los Angeles,Los Angeles,34.154509,-117.84093
91743,Guasti,San Bernardino,Inland Empire,34.066261,-117.589285
91744,La Puente,Los Angeles,Los Angeles,34.028794,-117.932986
91745,Hacienda Heights,Los Angeles,Los Angeles,34.001808,-117.983356
91746,La Puente,Los Angeles,Los Angeles,34.043272,-117.995326
91747,La Puente,Los Angeles,Los Angeles,34.0203,-117.9487
91748,Rowland Heights,Los Angeles,Los Angeles,33.979848,-117.903167
91749,La Puente,Los Angeles,Los Angeles,34.0203,-117.9487
91750,La Verne,Los Angeles,Los Angeles,34.147762,-117.752063
91752,Mira Loma,Riverside,Inland Empire,33.989521,-117.531614
91754,Monterey Park,Los Angeles,Los Angeles,34.052575,-118.147786
91755,Monterey Park,Los Angeles,Los Angeles,34.051592,-118.111739
91756,Monterey Park,Los Angeles,Los Angeles,34.0625,-118.1216
91758,Ontario,San Bernardino,Inland Empire,34.0635,-117.6503
91759,Mt Baldy,San Bernardino,Inland Empire,34.248674,-117.552412
91761,Ontario,San Bernardino,Inland Empire,34.026705,-117.587454
91762,Ontario,San Bernardino,Inland Empire,34.032424,-117.635293
91763,Montclair,San Bernardino,Inland Empire,34.071317,-117.700927
91764,Ontario,San Bernardino,Inland Empire,34.077968,-117.587449
91765,Diamond Bar,Los Angeles,Los Angeles,33.994491,-117.818308
91766,Pomona,Los Angeles,Los Angeles,34.039035,-117.760798
91767,Pomona,Los Angeles,Los Angeles,34.085676,-117.735111
91768,Pomona,Los Angeles,Los Angeles,34.063498,-117.792198
91769,Pomona,Los Angeles,Los Angeles,34.0554,-117.7516
91770,Rosemead,Los Angeles,Los Angeles,34.062548,-118.081984
91771,Rosemead,Los Angeles,Los Angeles,34.0806,-118.0716
91772,Rosemead,Los Angeles,Los Angeles,34.0806,-118.0716
91773,San Dimas,Los Angeles,Los Angeles,34.115422,-117.812964
91775,San Gabriel,Los Angeles,Los Angeles,34.116316,-118.092668
91776,San Gabriel,Los Angeles,Los Angeles,34.087362,-118.093492
91778,San Gabriel,Los Angeles,Los Angeles,34.0962,-118.1052
91780,Temple City,Los Angeles,Los Angeles,34.103091,-118.050886
91784,Upland,San Bernardino,Inland Empire,34.14987,-117.65723
91785,Upland,San Bernardino,Inland Empire,34.0978,-117.6478
91786,Upland,San Bernardino,Inland Empire,34.103846,-117.66391
91788,Walnut,Los Angeles,Los Angeles,34.0203,-117.8647
91789,Walnut,Los Angeles,Los Angeles,34.013021,-117.853936
91790,West Covina,Los Angeles,Los Angeles,34.070095,-117.941934
91791,West Covina,Los Angeles,Los Angeles,34.062023,-117.887351
91792,West Covina,Los Angeles,Los Angeles,34.024611,-117.897285
91793,West Covina,Los Angeles,Los Angeles,34.0689,-117.9383
91795,Walnut,Los Angeles,Los Angeles,34.0203,-117.8647
91801,Alhambra,Los Angeles,Los Angeles,34.090526,-118.134604
91802,Alhambra,Los Angeles,Los Angeles,34.0954,-118.1263
91803,Alhambra,Los Angeles,Los Angeles,34.075573,-118.143977
91804,Alhambra,Los Angeles,Los Angeles,34.0865,-118.1333
91896,Alhambra,Los Angeles,Los Angeles,34.0954,-118.1263
91899,Alhambra,Los Angeles,Los Angeles,34.0954,-118.1263
91901,Alpine,San Diego,San Diego/Imperial,32.789915,-116.711202
91902,Bonita,San Diego,San Diego/Imperial,32.67855,-117.013671
91903,Alpine,San Diego,San Diego/Imperial,32.8352,-116.7659
91905,Boulevard,San Diego,San Diego/Imperial,32.733591,-116.301864
91906,Campo,San Diego,San Diego/Imperial,32.702475,-116.504617
91908,Bonita,San Diego,San Diego/Imperial,32.6576,-117.0293
91909,Chula Vista,San Diego,San Diego/Imperial,32.6403,-117.0834
91910,Chula Vista,San Diego,San Diego/Imperial,32.635694,-117.052566
91911,Chula Vista,San Diego,San Diego/Imperial,32.607009,-117.050286
91912,Chula Vista,San Diego,San Diego/Imperial,32.6403,-117.0834
91913,Chula Vista,San Diego,San Diego/Imperial,32.632497,-116.991164
91914,Chula Vista,San Diego,San Diego/Imperial,32.657754,-116.963414
91915,Chula Vista,San Diego,San Diego/Imperial,32.619934,-116.96712
91916,Descanso,San Diego,San Diego/Imperial,32.905722,-116.644751
91917,Dulzura,San Diego,San Diego/Imperial,32.612788,-116.76394
91921,Chula Vista,San Diego,San Diego/Imperial,32.6474,-117.0549
91931,Guatay,San Diego,San Diego/Imperial,32.868544,-116.570912
91932,Imperial Beach,San Diego,San Diego/Imperial,32.572114,-117.113381
91933,Imperial Beach,San Diego,San Diego/Imperial,32.5839,-117.1124
91934,Jacumba,San Diego,San Diego/Imperial,32.63496,-116.192646
91935,Jamul,San Diego,San Diego/Imperial,32.67617,-116.804753
91941,La Mesa,San Diego,San Diego/Imperial,32.760147,-116.999274
91942,La Mesa,San Diego,San Diego/Imperial,32.782989,-117.019177
91943,La Mesa,San Diego,San Diego/Imperial,32.7679,-117.0224
91944,La Mesa,San Diego,San Diego/Imperial,32.7679,-117.0224
91945,Lemon Grove,San Diego,San Diego/Imperial,32.734281,-117.036357
91946,Lemon Grove,San Diego,San Diego/Imperial,32.7427,-117.0307
91947,Lincoln Acres,San Diego,San Diego/Imperial,32.6678,-117.0719
91948,Mount Laguna,San Diego,San Diego/Imperial,32.841014,-116.445713
91950,National City,San Diego,San Diego/Imperial,32.666812,-117.088848
91951,National City,San Diego,San Diego/Imperial,32.6784,-117.0986
91962,Pine Valley,San Diego,San Diego/Imperial,32.813033,-116.46233
91963,Potrero,San Diego,San Diego/Imperial,32.642467,-116.615068
91976,Spring Valley,San Diego,San Diego/Imperial,32.7449,-116.9981
91977,Spring Valley,San Diego,San Diego/Imperial,32.724598,-116.993628
91978,Spring Valley,San Diego,San Diego/Imperial,32.701894,-116.939886
91979,Spring Valley,San Diego,San Diego/Imperial,32.7449,-116.9981
91980,Tecate,San Diego,San Diego/Imperial,32.588097,-116.660845
91987,Tecate,San Diego,San Diego/Imperial,32.5774,-116.6269
92003,Bonsall,San Diego,San Diego/Imperial,33.286851,-117.205256
92004,Borrego Springs,San Diego,San Diego/Imperial,33.150594,-116.349599
92007,Cardiff By The Sea,San Diego,San Diego/Imperial,33.017881,-117.268154
92008,Carlsbad,San Diego,San Diego/Imperial,33.15084,-117.31325
92009,Carlsbad,San Diego,San Diego/Imperial,33.09568,-117.244034
92010,Carlsbad,San Diego,San Diego/Imperial,33.155588,-117.279445
92011,Carlsbad,San Diego,San Diego/Imperial,33.108559,-117.298979
92013,Carlsbad,San Diego,San Diego/Imperial,33.0963,-117.2626
92014,Del Mar,San Diego,San Diego/Imperial,32.971824,-117.218229
92018,Carlsbad,San Diego,San Diego/Imperial,33.1584,-117.3497
92019,El Cajon,San Diego,San Diego/Imperial,32.779694,-116.877462
92020,El Cajon,San Diego,San Diego/Imperial,32.793814,-116.969497
92021,El Cajon,San Diego,San Diego/Imperial,32.842822,-116.876516
92022,El Cajon,San Diego,San Diego/Imperial,32.7948,-116.9617
92023,Encinitas,San Diego,San Diego/Imperial,33.0368,-117.2914
92024,Encinitas,San Diego,San Diego/Imperial,33.054512,-117.249765
92025,Escondido,San Diego,San Diego/Imperial,33.09023,-117.007239
92026,Escondido,San Diego,San Diego/Imperial,33.223536,-117.10682
92027,Escondido,San Diego,San Diego/Imperial,33.138721,-116.989262
92028,Fallbrook,San Diego,San Diego/Imperial,33.394303,-117.296416
92029,Escondido,San Diego,San Diego/Imperial,33.085418,-117.136882
92030,Escondido,San Diego,San Diego/Imperial,33.1195,-117.0856
92033,Escondido,San Diego,San Diego/Imperial,33.1195,-117.0856
92036,Julian,San Diego,San Diego/Imperial,32.915218,-116.422036
92037,La Jolla,San Diego,San Diego/Imperial,32.866783,-117.24824
92038,La Jolla,San Diego,San Diego/Imperial,32.8473,-117.2734
92039,La Jolla,San Diego,San Diego/Imperial,32.8473,-117.2734
92040,Lakeside,San Diego,San Diego/Imperial,32.903014,-116.86547
92046,Escondido,San Diego,San Diego/Imperial,33.1195,-117.0856
92049,Oceanside,San Diego,San Diego/Imperial,33.1959,-117.3789
92051,Oceanside,San Diego,San Diego/Imperial,33.1959,-117.3789
92052,Oceanside,San Diego,San Diego/Imperial,33.1959,-117.3789
92054,Oceanside,San Diego,San Diego/Imperial,33.194151,-117.363406
92055,Camp Pendleton,San Diego,San Diego/Imperial,33.368266,-117.413988
92056,Oceanside,San Diego,San Diego/Imperial,33.20057,-117.291247
92057,Oceanside,San Diego,San Diego/Imperial,33.252431,-117.286027
92058,Oceanside,San Diego,San Diego/Imperial,33.28575,-117.35608
92059,Pala,San Diego,San Diego/Imperial,33.372121,-116.979738
92060,Palomar Mountain,San Diego,San Diego/Imperial,33.306506,-116.826753
92061,Pauma Valley,San Diego,San Diego/Imperial,33.306802,-116.921215
92064,Poway,San Diego,San Diego/Imperial,32.993538,-117.017138
92065,Ramona,San Diego,San Diego/Imperial,33.040779,-116.843433
92066,Ranchita,San Diego,San Diego/Imperial,33.254292,-116.553068
92067,Rancho Santa Fe,San Diego,San Diego/Imperial,33.024759,-117.196042
92068,San Luis Rey,San Diego,San Diego/Imperial,33.321,-117.3124
92069,San Marcos,San Diego,San Diego/Imperial,33.187084,-117.158477
92070,Santa Ysabel,San Diego,San Diego/Imperial,33.176822,-116.74534
92071,Santee,San Diego,San Diego/Imperial,32.869887,-117.013039
92072,Santee,San Diego,San Diego/Imperial,32.8383,-116.9733
92074,Poway,San Diego,San Diego/Imperial,32.9629,-117.0351
92075,Solana Beach,San Diego,San Diego/Imperial,32.992166,-117.257113
92078,San Marcos,San Diego,San Diego/Imperial,33.122626,-117.179868
92079,San Marcos,San Diego,San Diego/Imperial,33.1434,-117.1656
92081,Vista,San Diego,San Diego/Imperial,33.16305,-117.247481
92082,Valley Center,San Diego,San Diego/Imperial,33.258196,-116.981233
92083,Vista,San Diego,San Diego/Imperial,33.197069,-117.24667
92084,Vista,San Diego,San Diego/Imperial,33.210937,-117.207617
92085,Vista,San Diego,San Diego/Imperial,33.2003,-117.2419
92086,Warner Springs,San Diego,San Diego/Imperial,33.262712,-116.648582
92088,Fallbrook,San Diego,San Diego/Imperial,33.3767,-117.2505
92091,Rancho Santa Fe,San Diego,San Diego/Imperial,33.024532,-117.205239
92092,La Jolla,San Diego,San Diego/Imperial,32.8455,-117.2718
92093,La Jolla,San Diego,San Diego/Imperial,32.8339,-117.2575
92096,San Marcos,San Diego,San Diego/Imperial,33.129327,-117.158428
92101,San Diego,San Diego,San Diego/Imperial,32.719907,-117.180528
92102,San Diego,San Diego,San Diego/Imperial,32.722449,-117.11696
92103,San Diego,San Diego,San Diego/Imperial,32.745427,-117.17017
92104,San Diego,San Diego,San Diego/Imperial,32.7398,-117.128405
92105,San Diego,San Diego,San Diego/Imperial,32.736614,-117.089393
92106,San Diego,San Diego,San Diego/Imperial,32.708365,-117.232438
92107,San Diego,San Diego,San Diego/Imperial,32.735009,-117.24107
92108,San Diego,San Diego,San Diego/Imperial,32.774,-117.147448
92109,San Diego,San Diego,San Diego/Imperial,32.7907,-117.233586
92110,San Diego,San Diego,San Diego/Imperial,32.768759,-117.203686
92111,San Diego,San Diego,San Diego/Imperial,32.80704,-117.165158
92112,San Diego,San Diego,San Diego/Imperial,32.7155,-117.1565
92113,San Diego,San Diego,San Diego/Imperial,32.695669,-117.121095
92114,San Diego,San Diego,San Diego/Imperial,32.709568,-117.051744
92115,San Diego,San Diego,San Diego/Imperial,32.756669,-117.070805
92116,San Diego,San Diego,San Diego/Imperial,32.766424,-117.129194
92117,San Diego,San Diego,San Diego/Imperial,32.818899,-117.197766
92118,Coronado,San Diego,San Diego/Imperial,32.657722,-117.161122
92119,San Diego,San Diego,San Diego/Imperial,32.80621,-117.032565
92120,San Diego,San Diego,San Diego/Imperial,32.794906,-117.075492
92121,San Diego,San Diego,San Diego/Imperial,32.900302,-117.206736
92122,San Diego,San Diego,San Diego/Imperial,32.856744,-117.20717
92123,San Diego,San Diego,San Diego/Imperial,32.808749,-117.137609
92124,San Diego,San Diego,San Diego/Imperial,32.819976,-117.09177
92126,San Diego,San Diego,San Diego/Imperial,32.911042,-117.144792
92127,San Diego,San Diego,San Diego/Imperial,33.023167,-117.12418
92128,San Diego,San Diego,San Diego/Imperial,32.99416,-117.075305
92129,San Diego,San Diego,San Diego/Imperial,32.965807,-117.126202
92130,San Diego,San Diego,San Diego/Imperial,32.947024,-117.202204
92131,San Diego,San Diego,San Diego/Imperial,32.915392,-117.083559
92132,San Diego,San Diego,San Diego/Imperial,32.7145,-117.1572
92134,San Diego,San Diego,San Diego/Imperial,32.727608,-117.147017
92135,San Diego,San Diego,San Diego/Imperial,32.69876,-117.207592
92136,San Diego,San Diego,San Diego/Imperial,32.675401,-117.121421
92137,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92138,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92139,San Diego,San Diego,San Diego/Imperial,32.679887,-117.047059
92140,San Diego,San Diego,San Diego/Imperial,32.73703,-117.199757
92142,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92143,San Ysidro,San Diego,San Diego/Imperial,32.7154,-117.1565
92145,San Diego,San Diego,San Diego/Imperial,32.869412,-117.121258
92147,San Diego,San Diego,San Diego/Imperial,32.7294,-117.1591
92149,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92150,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92152,San Diego,San Diego,San Diego/Imperial,32.701062,-117.245454
92153,San Diego,San Diego,San Diego/Imperial,32.5758,-117.0834
92154,San Diego,San Diego,San Diego/Imperial,32.567848,-116.990264
92155,San Diego,San Diego,San Diego/Imperial,32.67532,-117.161824
92158,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92159,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92160,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92161,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92162,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92163,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92164,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92165,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92166,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92167,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92168,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92169,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92170,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92171,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92172,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92173,San Ysidro,San Diego,San Diego/Imperial,32.554691,-117.051324
92174,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92175,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92176,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92177,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92178,Coronado,San Diego,San Diego/Imperial,32.6856,-117.1825
92179,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92182,San Diego,San Diego,San Diego/Imperial,32.77524,-117.07366
92184,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92186,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92187,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92190,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92191,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92192,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92193,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92195,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92196,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92197,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92198,San Diego,San Diego,San Diego/Imperial,32.7154,-117.1565
92199,San Diego,San Diego,San Diego/Imperial,32.715,-117.1573
92201,Indio,Riverside,Inland Empire,33.703402,-116.229186
92202,Indio,Riverside,Inland Empire,33.7206,-116.2144
92203,Indio,Riverside,Inland Empire,33.748175,-116.234061
92210,Indian Wells,Riverside,Inland Empire,33.70017,-116.336691
92211,Palm Desert,Riverside,Inland Empire,33.766397,-116.327934
92220,Banning,Riverside,Inland Empire,33.917807,-116.837101
92222,Bard,Imperial,San Diego/Imperial,32.7886,-114.5554
92223,Beaumont,Riverside,Inland Empire,33.917086,-117.000084
92225,Blythe,Riverside,Inland Empire,33.584304,-114.626252
92226,Blythe,Riverside,Inland Empire,33.6106,-114.5959
92227,Brawley,Imperial,San Diego/Imperial,33.023142,-115.462422
92230,Cabazon,Riverside,Inland Empire,33.907106,-116.781416
92231,Calexico,Imperial,San Diego/Imperial,32.687855,-115.512268
92232,Calexico,Imperial,San Diego/Imperial,32.6786,-115.4981
92233,Calipatria,Imperial,San Diego/Imperial,33.204947,-115.554522
92234,Cathedral City,Riverside,Inland Empire,33.814227,-116.462986
92235,Cathedral City,Riverside,Inland Empire,33.7798,-116.4645
92236,Coachella,Riverside,Inland Empire,33.694955,-116.162472
92239,Desert Center,Riverside,Inland Empire,33.753378,-115.44675
92240,Desert Hot Springs,Riverside,Inland Empire,33.953914,-116.538468
92241,Desert Hot Springs,Riverside,Inland Empire,33.857239,-116.334926
92242,Earp,San Bernardino,Inland Empire,34.180686,-114.352744
92243,El Centro,Imperial,San Diego/Imperial,32.770882,-115.602258
92244,El Centro,Imperial,San Diego/Imperial,32.7919,-115.5622
92247,La Quinta,Riverside,Inland Empire,33.6752,-116.3038
92248,La Quinta,Riverside,Inland Empire,33.6752,-116.3038
92249,Heber,Imperial,San Diego/Imperial,32.71292,-115.457673
92250,Holtville,Imperial,San Diego/Imperial,32.789409,-115.350185
92251,Imperial,Imperial,San Diego/Imperial,32.885116,-115.630534
92252,Joshua Tree,San Bernardino,Inland Empire,34.149264,-116.282115
92253,La Quinta,Riverside,Inland Empire,33.666324,-116.278709
92254,Mecca,Riverside,Inland Empire,33.519986,-115.886526
92255,Palm Desert,Riverside,Inland Empire,33.7216,-116.3875
92256,Morongo Valley,San Bernardino,Inland Empire,34.104928,-116.587152
92257,Niland,Imperial,San Diego/Imperial,33.312892,-115.723478
92258,North Palm Springs,Riverside,Inland Empire,33.907399,-116.565436
92259,Ocotillo,Imperial,San Diego/Imperial,32.743443,-115.978643
92260,Palm Desert,Riverside,Inland Empire,33.699839,-116.391825
92261,Palm Desert,Riverside,Inland Empire,33.7216,-116.3875
92262,Palm Springs,Riverside,Inland Empire,33.866798,-116.583298
92263,Palm Springs,Riverside,Inland Empire,33.8306,-116.5447
92264,Palm Springs,Riverside,Inland Empire,33.728904,-116.529518
92266,Palo Verde,Imperial,San Diego/Imperial,33.358018,-114.710832
92267,Parker Dam,San Bernardino,Inland Empire,34.288592,-114.208767
92268,Pioneertown,San Bernardino,Inland Empire,34.212938,-116.578917
92270,Rancho Mirage,Riverside,Inland Empire,33.775544,-116.415617
92273,Seeley,Imperial,San Diego/Imperial,32.790214,-115.688937
92274,Thermal,Riverside,Inland Empire,33.152598,-115.973937
92275,Salton City,Imperial,Inland Empire,33.286822,-115.951595
92276,Thousand Palms,Riverside,Inland Empire,33.826901,-116.382132
92277,Twentynine Palms,San Bernardino,Inland Empire,34.293029,-115.796175
92278,Twentynine Palms,San Bernardino,Inland Empire,34.476883,-116.112316
92280,Vidal,San Bernardino,Inland Empire,34.253486,-114.774466
92281,Westmorland,Imperial,San Diego/Imperial,33.078737,-115.658291
92282,Whitewater,Riverside,Inland Empire,33.942395,-116.657677
92283,Winterhaven,Imperial,San Diego/Imperial,33.054925,-115.06981
92284,Yucca Valley,San Bernardino,Inland Empire,34.156561,-116.484946
92285,Landers,San Bernardino,Inland Empire,34.458935,-116.529265
92286,Yucca Valley,San Bernardino,Inland Empire,34.1195,-116.4452
92301,Adelanto,San Bernardino,Inland Empire,34.665726,-117.501324
92304,Amboy,San Bernardino,Inland Empire,34.686652,-115.874128
92305,Angelus Oaks,San Bernardino,Inland Empire,34.159928,-116.880936
92307,Apple Valley,San Bernardino,Inland Empire,34.602626,-117.119837
92308,Apple Valley,San Bernardino,Inland Empire,34.423596,-117.145454
92309,Baker,San Bernardino,Inland Empire,35.281178,-116.18026
92310,Fort Irwin,San Bernardino,Inland Empire,35.332147,-116.662336
92311,Barstow,San Bernardino,Inland Empire,34.885718,-117.071178
92312,Barstow,San Bernardino,Inland Empire,34.8989,-117.0218
92313,Grand Terrace,San Bernardino,Inland Empire,34.032379,-117.313682
92314,Big Bear City,San Bernardino,Inland Empire,34.261866,-116.900222
92315,Big Bear Lake,San Bernardino,Inland Empire,34.247956,-116.921118
92316,Bloomington,San Bernardino,Inland Empire,34.063,-117.393945
92317,Blue Jay,San Bernardino,Inland Empire,34.249151,-117.21019
92318,Bryn Mawr,San Bernardino,Inland Empire,34.049454,-117.23506
92320,Calimesa,Riverside,Inland Empire,33.981796,-117.050638
92321,Cedar Glen,San Bernardino,Inland Empire,34.244639,-117.162754
92322,Cedarpines Park,San Bernardino,Inland Empire,34.234944,-117.323835
92323,Cima,San Bernardino,Inland Empire,35.204432,-115.428289
92324,Colton,San Bernardino,Inland Empire,34.026594,-117.265254
92325,Crestline,San Bernardino,Inland Empire,34.244583,-117.291137
92326,Crest Park,San Bernardino,Inland Empire,34.243,-117.2021
92327,Daggett,San Bernardino,Inland Empire,34.855032,-116.856458
92328,Death Valley,Inyo,Central Sierra,36.427462,-117.093322
92329,Phelan,San Bernardino,Inland Empire,34.4262,-117.5716
92331,Fontana,San Bernardino,Inland Empire,34.0922,-117.4612
92332,Essex,San Bernardino,Inland Empire,34.562702,-115.173593
92333,Fawnskin,San Bernardino,Inland Empire,34.275002,-116.938055
92334,Fontana,San Bernardino,Inland Empire,34.0924,-117.4344
92335,Fontana,San Bernardino,Inland Empire,34.085692,-117.462491
92336,Fontana,San Bernardino,Inland Empire,34.146127,-117.45994
92337,Fontana,San Bernardino,Inland Empire,34.05186,-117.466884
92338,Ludlow,San Bernardino,Inland Empire,34.884078,-116.368969
92339,Forest Falls,San Bernardino,Inland Empire,34.09677,-116.842213
92340,Hesperia,San Bernardino,Inland Empire,34.4264,-117.3001
92341,Green Valley Lake,San Bernardino,Inland Empire,34.243359,-117.074652
92342,Helendale,San Bernardino,Inland Empire,34.77451,-117.330366
92344,Hesperia,San Bernardino,Inland Empire,34.387229,-117.403127
92345,Hesperia,San Bernardino,Inland Empire,34.391835,-117.3256
92346,Highland,San Bernardino,Inland Empire,34.119831,-117.168928
